Product_Tienda,Product_Other,Store,Price_Tienda,Price_Other,Difference,Percentage,Cheaper_At,Match_Score,Match_Type,Savings
Arroz Integral SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Disco,$82,$84,$2,2.4%,Tienda Inglesa,0.75,name,2.0
Arroz Integral SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Devoto,$82,$84,$2,2.4%,Tienda Inglesa,0.75,name,2.0
Arroz Integral SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Devoto,$82,$84,$2,2.4%,Tienda Inglesa,0.75,name,2.0
Arroz Integral SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$82,$140,$58,70.7%,Tienda Inglesa,0.71,name,58.0
Arroz Integral SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$82,$140,$58,70.7%,Tienda Inglesa,0.71,name,58.0
Arroz Integral SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$82,$140,$58,70.7%,Tienda Inglesa,0.71,name,58.0
Arroz Integral SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$82,$140,$58,70.7%,Tienda Inglesa,0.71,name,58.0
Arroz Integral SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$82,$309,$227,276.8%,Tienda Inglesa,0.71,name,227.0
Arroz Integral SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$82,$309,$227,276.8%,Tienda Inglesa,0.71,name,227.0
Arroz Integral SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$82,$309,$227,276.8%,Tienda Inglesa,0.71,name,227.0
Arroz Integral SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$82,$309,$227,276.8%,Tienda Inglesa,0.71,name,227.0
Arroz Integral SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$82,$309,$227,276.8%,Tienda Inglesa,0.71,name,227.0
Arroz Integral SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$82,$309,$227,276.8%,Tienda Inglesa,0.71,name,227.0
Arroz Integral SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Disco,$82,$45,$37,45.1%,Disco,0.65,name,-37.0
Arroz Integral SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Disco,$82,$45,$37,45.1%,Disco,0.65,name,-37.0
Arroz Integral SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Devoto,$82,$45,$37,45.1%,Devoto,0.65,name,-37.0
Arroz Integral SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Devoto,$82,$45,$37,45.1%,Devoto,0.65,name,-37.0
Arroz BLUE PATNA 2 Kg,Arroz patna BLUE PATNA 2 kg,Disco,$109,$149,$40,36.7%,Tienda Inglesa,0.88,name,40.0
Arroz BLUE PATNA 2 Kg,Arroz patna BLUE PATNA 2 kg,Disco,$109,$149,$40,36.7%,Tienda Inglesa,0.88,name,40.0
Arroz BLUE PATNA 2 Kg,Arroz patna BLUE PATNA 2 kg,Devoto,$109,$149,$40,36.7%,Tienda Inglesa,0.88,name,40.0
Arroz BLUE PATNA 2 Kg,Arroz patna BLUE PATNA 2 kg,Devoto,$109,$149,$40,36.7%,Tienda Inglesa,0.88,name,40.0
Arroz BLUE PATNA 2 Kg,Arroz patna BLUE PATNA 5 kg,Disco,$109,$229,$120,110.1%,Tienda Inglesa,0.83,name,120.0
Arroz BLUE PATNA 2 Kg,Arroz patna BLUE PATNA 5 kg,Disco,$109,$229,$120,110.1%,Tienda Inglesa,0.83,name,120.0
Arroz BLUE PATNA 2 Kg,Arroz patna BLUE PATNA 5 kg,Devoto,$109,$333,$224,205.5%,Tienda Inglesa,0.83,name,224.0
Arroz BLUE PATNA 2 Kg,Arroz patna BLUE PATNA 5 kg,Devoto,$109,$333,$224,205.5%,Tienda Inglesa,0.83,name,224.0
Arroz BLUE PATNA 2 Kg,Arroz paella BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.78,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz paella BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.78,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz paella BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.78,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz paella BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.78,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$109,$86,$23,21.1%,Disco,0.77,name,-23.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$109,$86,$23,21.1%,Disco,0.77,name,-23.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$109,$86,$23,21.1%,Disco,0.77,name,-23.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$109,$86,$23,21.1%,Devoto,0.77,name,-23.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$109,$86,$23,21.1%,Devoto,0.77,name,-23.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.77,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$109,$86,$23,21.1%,Devoto,0.77,name,-23.0
Arroz BLUE PATNA 2 Kg,Arroz milanés BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.76,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz milanés BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.76,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz milanés BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.76,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz milanés BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.76,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz primavera BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.73,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz primavera BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.73,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz primavera BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.73,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz primavera BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.73,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$109,$48,$61,56.0%,Disco,0.72,name,-61.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$109,$48,$61,56.0%,Disco,0.72,name,-61.0
Arroz BLUE PATNA 2 Kg,Arroz con hongos BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.72,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$109,$48,$61,56.0%,Disco,0.72,name,-61.0
Arroz BLUE PATNA 2 Kg,Arroz con hongos BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.72,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$109,$48,$61,56.0%,Devoto,0.72,name,-61.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$109,$48,$61,56.0%,Devoto,0.72,name,-61.0
Arroz BLUE PATNA 2 Kg,Arroz con hongos BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.72,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$109,$48,$61,56.0%,Devoto,0.72,name,-61.0
Arroz BLUE PATNA 2 Kg,Arroz con hongos BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.72,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.69,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.69,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.69,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.69,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.69,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.69,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.68,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.68,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz corto panoja 1 kg,Disco,$109,$119,$10,9.2%,Tienda Inglesa,0.68,name,10.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 1 kg,Disco,$109,$74,$35,32.1%,Disco,0.68,name,-35.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 5 kg,Disco,$109,$309,$200,183.5%,Tienda Inglesa,0.68,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz corto panoja 1 kg,Disco,$109,$119,$10,9.2%,Tienda Inglesa,0.68,name,10.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 1 kg,Disco,$109,$74,$35,32.1%,Disco,0.68,name,-35.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.68,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.68,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz corto panoja 1 kg,Devoto,$109,$119,$10,9.2%,Tienda Inglesa,0.68,name,10.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 1 kg,Devoto,$109,$74,$35,32.1%,Devoto,0.68,name,-35.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 5 kg,Devoto,$109,$309,$200,183.5%,Tienda Inglesa,0.68,name,200.0
Arroz BLUE PATNA 2 Kg,Arroz corto panoja 1 kg,Devoto,$109,$119,$10,9.2%,Tienda Inglesa,0.68,name,10.0
Arroz BLUE PATNA 2 Kg,Arroz blanco SAMAN 1 kg,Devoto,$109,$74,$35,32.1%,Devoto,0.68,name,-35.0
Arroz BLUE PATNA 2 Kg,Arroz a la española BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.68,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la española BLUE PATNA 200g,Disco,$109,$95,$14,12.8%,Disco,0.68,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la española BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.68,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz a la española BLUE PATNA 200g,Devoto,$109,$95,$14,12.8%,Devoto,0.68,name,-14.0
Arroz BLUE PATNA 2 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$109,$140,$31,28.4%,Tienda Inglesa,0.65,name,31.0
Arroz BLUE PATNA 2 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$109,$140,$31,28.4%,Tienda Inglesa,0.65,name,31.0
Arroz BLUE PATNA 2 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$109,$140,$31,28.4%,Tienda Inglesa,0.65,name,31.0
Arroz BLUE PATNA 2 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$109,$140,$31,28.4%,Tienda Inglesa,0.65,name,31.0
Arroz SAMAN Doble Carolina 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$120,$140,$20,16.7%,Tienda Inglesa,0.81,name,20.0
Arroz SAMAN Doble Carolina 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$120,$140,$20,16.7%,Tienda Inglesa,0.81,name,20.0
Arroz SAMAN Doble Carolina 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$120,$140,$20,16.7%,Tienda Inglesa,0.81,name,20.0
Arroz SAMAN Doble Carolina 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$120,$140,$20,16.7%,Tienda Inglesa,0.81,name,20.0
Arroz Integral MIROKUMAI 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$114,$152,$38,33.3%,Tienda Inglesa,0.79,name,38.0
Arroz Integral MIROKUMAI 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$114,$152,$38,33.3%,Tienda Inglesa,0.79,name,38.0
Arroz Integral MIROKUMAI 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$114,$152,$38,33.3%,Tienda Inglesa,0.79,name,38.0
Arroz Integral MIROKUMAI 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$114,$152,$38,33.3%,Tienda Inglesa,0.79,name,38.0
Arroz Integral MIROKUMAI 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$114,$152,$38,33.3%,Tienda Inglesa,0.79,name,38.0
Arroz Integral MIROKUMAI 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$114,$152,$38,33.3%,Tienda Inglesa,0.79,name,38.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con hongos BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.79,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz paella BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.78,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz milanés BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.77,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz primavera BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz a la criolla BLUE PATNA 200g,Devoto,$71,$95,$24,33.8%,Tienda Inglesa,0.74,name,24.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Disco,$71,$48,$23,32.4%,Disco,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 500 g,Devoto,$71,$48,$23,32.4%,Devoto,0.73,name,-23.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Disco,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Disco,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Devoto,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 2 kg,Devoto,$71,$149,$78,109.9%,Tienda Inglesa,0.72,name,78.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Disco,$71,$229,$158,222.5%,Tienda Inglesa,0.69,name,158.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Disco,$71,$229,$158,222.5%,Tienda Inglesa,0.69,name,158.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Devoto,$71,$333,$262,369.0%,Tienda Inglesa,0.69,name,262.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz patna BLUE PATNA 5 kg,Devoto,$71,$333,$262,369.0%,Tienda Inglesa,0.69,name,262.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Disco,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Disco,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 5 kg,Devoto,$71,$309,$238,335.2%,Tienda Inglesa,0.68,name,238.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz parboiled BLUE PATNA 1 kg,Devoto,$71,$86,$15,21.1%,Tienda Inglesa,0.68,name,15.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Disco,$71,$89,$18,25.4%,Tienda Inglesa,0.68,name,18.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Disco,$71,$89,$18,25.4%,Tienda Inglesa,0.68,name,18.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Devoto,$71,$93,$22,31.0%,Tienda Inglesa,0.68,name,22.0
Arroz 4 Quesos BLUE PATNA 200 g,Arroz con queso MONTE CUDINE 200 g,Devoto,$71,$93,$22,31.0%,Tienda Inglesa,0.68,name,22.0
Arroz MEDIO GRANO 1 Kg,Arroz corto panoja 1 kg,Disco,$40,$119,$79,197.5%,Tienda Inglesa,0.71,name,79.0
Arroz MEDIO GRANO 1 Kg,Arroz corto panoja 1 kg,Disco,$40,$119,$79,197.5%,Tienda Inglesa,0.71,name,79.0
Arroz MEDIO GRANO 1 Kg,Arroz corto panoja 1 kg,Devoto,$40,$119,$79,197.5%,Tienda Inglesa,0.71,name,79.0
Arroz MEDIO GRANO 1 Kg,Arroz corto panoja 1 kg,Devoto,$40,$119,$79,197.5%,Tienda Inglesa,0.71,name,79.0
Arroz MEDIO GRANO 1 Kg,Arroz parboiled SAMAN 1 kg,Disco,$40,$84,$44,110.0%,Tienda Inglesa,0.67,name,44.0
Arroz MEDIO GRANO 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$40,$74,$34,85.0%,Tienda Inglesa,0.67,name,34.0
Arroz MEDIO GRANO 1 Kg,Arroz parboiled SAMAN 1 kg,Disco,$40,$84,$44,110.0%,Tienda Inglesa,0.67,name,44.0
Arroz MEDIO GRANO 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$40,$74,$34,85.0%,Tienda Inglesa,0.67,name,34.0
Arroz MEDIO GRANO 1 Kg,Arroz parboiled SAMAN 1 kg,Devoto,$40,$84,$44,110.0%,Tienda Inglesa,0.67,name,44.0
Arroz MEDIO GRANO 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$40,$74,$34,85.0%,Tienda Inglesa,0.67,name,34.0
Arroz MEDIO GRANO 1 Kg,Arroz parboiled SAMAN 1 kg,Devoto,$40,$84,$44,110.0%,Tienda Inglesa,0.67,name,44.0
Arroz MEDIO GRANO 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$40,$74,$34,85.0%,Tienda Inglesa,0.67,name,34.0
Arroz a la Española BLUE PATNA 200 g,Arroz a la española BLUE PATNA 200g,Disco,$71,$95,$24,33.8%,Tienda Inglesa,0.99,name,24.0
